Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-09 00:00:00-05:00,0.11011426895856857,0.1105460652480686,0.11011426895856857,0.11011426895856857,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.1101142530852264,0.1101142530852264,0.10925067216157913,0.10925067216157913,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10579632751447389,0.10579632751447389,0.10536453127861023,0.10536453127861023,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10579639673233032,0.10622819325069915,0.10579639673233032,0.10579639673233032,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10795531421899796,0.10881889529630087,0.10795531421899796,0.10795531421899796,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10752349874796006,0.10752349874796006,0.10709170252084732,0.10709170252084732,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11356861144304276,0.11400040771440767,0.11356861144304276,0.11356861144304276,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.1105460652480686,0.1105460652480686,0.11011426895856857,0.11011426895856857,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11227323859930038,0.1131368196453136,0.11227323859930038,0.11227323859930038,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11356861144304276,0.11443220398577258,0.11356861144304276,0.11356861144304276,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.1135687065350074,0.114000503167919,0.1131369099020958,0.1131369099020958,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11184143059493655,0.11184143059493655,0.11140963435173036,0.11140963435173035,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11140967094802667,0.11140967094802667,0.11054608970880508,0.11054608970880508,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10752349874796006,0.10752349874796006,0.10709170252084732,0.10709170252084732,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.1036374027642905,0.1036374027642905,0.103205606341362,0.103205606341362,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09845506714227865,0.09845506714227865,0.09759147465229034,0.09759147465229034,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09240996794460067,0.09240996794460067,0.09197817742824554,0.09197817742824554,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09543252736330032,0.09586431789206398,0.09543252736330032,0.09543252736330032,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.0988868921995163,0.09931867703945424,0.0988868921995163,0.0988868921995163,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.0988868921995163,0.09975047341025904,0.0988868921995163,0.0988868921995163,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09931866079568863,0.09975045709587227,0.09931866079568863,0.09931866079568863,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09500074895569306,0.09500074895569306,0.09413716197013855,0.09413716197013855,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09413716197013855,0.09456895834563256,0.09413716197013855,0.09413716197013855,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09154637110022686,0.09154637110022686,0.0911145806312561,0.0911145806312561,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09068280768955322,0.09068280768955322,0.09025023877620697,0.09025023877620697,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08895483343872547,0.08895483343872547,0.08809124678373337,0.08809124678373337,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09025023877620697,0.09068280768955322,0.09025023877620697,0.09025023877620697,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09413716197013855,0.09500074895569306,0.09413716197013855,0.09413716197013855,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08895485640508209,0.08895485640508209,0.08852306008338928,0.08852306008338928,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08420512614847216,0.08420512614847216,0.08377332985401154,0.08377332985401154,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.0850687026977539,0.08550049896932865,0.0850687026977539,0.0850687026977539,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08290973040256949,0.08290973040256949,0.08204614371061325,0.08204614371061325,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08722767978906631,0.08765947033116839,0.08722767978906631,0.08722767978906631,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08852306008338928,0.08895485640508209,0.08852306008338928,0.08852306008338928,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09154640883207321,0.0924099958913831,0.09154640883207321,0.09154640883207321,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09197817742824554,0.09240996794460067,0.09197817742824554,0.09197817742824554,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09111460091503129,0.09111460091503129,0.09068280458450317,0.09068280458450317,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09025026086559854,0.09025026086559854,0.08981847018003464,0.08981847018003464,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.089818415817128,0.089818415817128,0.08938661962747574,0.08938661962747574,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08938664696134216,0.08938664696134216,0.08852306008338928,0.08852306008338928,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08204614322339737,0.08204614322339737,0.08161435276269913,0.08161435276269913,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07815921998695378,0.07815921998695378,0.07772742956876755,0.07772742956876755,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07556848729560871,0.07556848729560871,0.07470490038394928,0.07470490038394928,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07772742956876755,0.07815921998695378,0.07772742956876755,0.07772742956876755,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07729564560999681,0.07729564560999681,0.0768638551235199,0.0768638551235199,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07988720387220383,0.0807507908236967,0.07988720387220383,0.07988720387220383,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08377332985401154,0.08463691667750037,0.08377332985401154,0.08377332985401154,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08895482867956161,0.08981841528835105,0.08895482867956161,0.08895482867956161,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08852303722851378,0.08852303722851378,0.08809124678373337,0.08809124678373337,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08895482867956161,0.08981841528835105,0.08895482867956161,0.08895482867956161,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09240996837615967,0.09327355517833515,0.09240996837615967,0.09240996837615967,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09240996794460067,0.09240996794460067,0.09197817742824554,0.09197817742824554,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09111460403486639,0.09111460403486639,0.09025023877620697,0.09025023877620697,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08895485640508209,0.08895485640508209,0.08852306008338928,0.08852306008338928,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08593229910133969,0.08593229910133969,0.08550050854682922,0.08550050854682922,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08550050854682922,0.08636409542128291,0.08550050854682922,0.08550050854682922,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08550050604965165,0.08550050604965165,0.08463691920042038,0.08463691920042038,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08420512614847216,0.08420512614847216,0.08377332985401154,0.08377332985401154,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0911145806312561,0.09154637110022686,0.0911145806312561,0.0911145806312561,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09154640883207321,0.09197820524444515,0.09154640883207321,0.09154640883207321,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09025026086559854,0.09025026086559854,0.08981847018003464,0.08981847018003464,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08938661910124085,0.08938661910124085,0.08895482867956161,0.08895482867956161,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09327356517314911,0.09413715206786302,0.09327356517314911,0.09327356517314911,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.0950007513165474,0.09543254770277193,0.0950007513165474,0.0950007513165474,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09629614651203156,0.09672793718574356,0.09629614651203156,0.09629614651203156,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09629614651203156,0.09672793718574356,0.09629614651203156,0.09629614651203156,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09629614651203156,0.09672793718574356,0.09629614651203156,0.09629614651203156,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09197820524444515,0.09197820524444515,0.09154640883207321,0.09154640883207321,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08679588846010745,0.08679588846010745,0.08636409789323807,0.08636409789323807,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08895482867956161,0.08938661910124085,0.08895482867956161,0.08895482867956161,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.0950007513165474,0.09543254770277193,0.0950007513165474,0.0950007513165474,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09845509380102158,0.09888689016293349,0.09845509380102158,0.09845509380102158,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10104584693908691,0.10147764329257332,0.10104584693908691,0.10104584693908691,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10104583118355034,0.10104583118355034,0.10018225014209747,0.10018225014209747,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09975045709587227,0.09975045709587227,0.09931866079568863,0.09931866079568863,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09802327089728449,0.09802327089728449,0.09759147465229034,0.09759147465229034,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09672793718574356,0.09672793718574356,0.09629614651203156,0.09629614651203156,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09802327305078506,0.09888686555974588,0.09802327305078506,0.09802327305078506,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09802327305078506,0.09888686555974588,0.09802327305078506,0.09802327305078506,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09802327089728449,0.09802327089728449,0.09759147465229034,0.09759147465229034,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09759147587449503,0.09759147587449503,0.09715969115495682,0.09715969115495682,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09500075098793057,0.09500075098793057,0.09456896036863327,0.09456896036863327,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09586431831121445,0.09629611460729848,0.09586431831121445,0.09586431831121445,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09672793000936508,0.09715972641647586,0.09672793000936508,0.09672793000936508,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09500075098793057,0.09500075098793057,0.09456896036863327,0.09456896036863327,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09456896036863327,0.09586433799195876,0.09456896036863327,0.09456896036863327,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09456895834563256,0.09543254533118706,0.09413716197013855,0.09413716197013855,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09370536863626751,0.09370536863626751,0.09284178167581558,0.09284178167581558,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0950007513165474,0.09629613470978736,0.0950007513165474,0.0950007513165474,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09672793000936508,0.09759151129271881,0.09672793000936508,0.09672793000936508,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09543254770277193,0.09543254770277193,0.0950007513165474,0.0950007513165474,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09802327305078506,0.09888686555974588,0.09802327305078506,0.09802327305078506,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10363737493753435,0.10406917124452501,0.10363737493753435,0.10363737493753433,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10838708281517029,0.1092506752944449,0.10838708281517029,0.10838708281517029,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10838709899221688,0.10838709899221688,0.10795531421899796,0.10795531421899796,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.1140003800392151,0.11443217620575542,0.1140003800392151,0.11400038003921509,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.1140003800392151,0.11443217620575542,0.1140003800392151,0.11400038003921509,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11443223804235458,0.11486480701035869,0.11443223804235458,0.11443223804235458,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11443223804235458,0.11486480701035869,0.11443223804235458,0.11443223804235458,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10925068494201343,0.10925068494201343,0.1088188886642456,0.1088188886642456,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.1088188886642456,0.10968246968891689,0.1088188886642456,0.1088188886642456,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11097788065671921,0.11140966548974199,0.11097788065671921,0.11097788065671921,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10968245685797126,0.10968245685797126,0.10925067216157913,0.10925067216157913,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10579632751447389,0.10579632751447389,0.10536453127861023,0.10536453127861023,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10752350091934204,0.10795529715517468,0.10752350091934204,0.10752350091934204,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.1088188886642456,0.11011426596668471,0.1088188886642456,0.1088188886642456,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11356861144304276,0.11400040771440767,0.11356861144304276,0.11356861144304276,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11270503488773931,0.11270503488773931,0.11227323859930038,0.11227323859930038,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11227321404306095,0.11227321404306095,0.11184141784906387,0.11184141784906387,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.11011424440153543,0.11011424440153543,0.10968244820833206,0.10968244820833206,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10838709899221688,0.10838709899221688,0.10795531421899796,0.10795531421899796,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10795529715517468,0.10838708186014409,0.10752350091934204,0.10752350091934204,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10493272660247116,0.10493272660247116,0.10450094193220139,0.10450094193220139,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10104584078750616,0.10104584078750616,0.10061405599117279,0.10061405599117279,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10234121978282928,0.1032055733900203,0.10234121978282928,0.10234121978282928,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10061405932780104,0.10061405932780104,0.09975046664476395,0.09975046664476395,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10190942138433456,0.10234121766044497,0.10190942138433456,0.10190942138433456,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.1014776371147052,0.1014776371147052,0.10061405599117279,0.10061405599117279,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09802327212489687,0.09802327212489687,0.09715969115495682,0.09715969115495682,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09025026086559854,0.09025026086559854,0.08981847018003464,0.08981847018003464,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08938661910124085,0.08938661910124085,0.08895482867956161,0.08895482867956161,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08895482867956161,0.08938661910124085,0.08895482867956161,0.08895482867956161,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08679589389860669,0.08679589389860669,0.08593230694532394,0.08593230694532394,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08679589629173279,0.08765948326882625,0.08679589629173279,0.08679589629173279,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09025023877620697,0.09068280768955322,0.09025023877620697,0.09025023877620697,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08377330696540976,0.08377330696540976,0.08334151655435562,0.08334151655435562,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07729564560999681,0.07729564560999681,0.0768638551235199,0.0768638551235199,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07859179377555847,0.07902358998685108,0.07859179377555847,0.07859179377555847,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08204614371061325,0.08290973040256949,0.08204614371061325,0.08204614371061325,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08420512080192566,0.08463691130353763,0.08420512080192566,0.08420512080192566,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08636409789323807,0.08722768479240976,0.08636409789323807,0.08636409789323807,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08938661962747574,0.089818415817128,0.08938661962747574,0.08938661962747574,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08377330696540976,0.08377330696540976,0.08334151655435562,0.08334151655435562,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08334157423584103,0.08334157423584103,0.08290977776050568,0.08290977776050568,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07902358545751806,0.07902358545751806,0.07815922051668167,0.07815922051668167,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08031899482011795,0.08075079118048888,0.08031899482011795,0.08031899482011795,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08290977776050568,0.08334157423584103,0.08290977776050568,0.08290977776050568,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08636409789323807,0.08679588846010745,0.08636409789323807,0.08636409789323807,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08377330696540976,0.08377330696540976,0.08334151655435562,0.08334151655435562,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08247793993930713,0.08247793993930713,0.08204614371061325,0.08204614371061325,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.0850687026977539,0.08593228947547128,0.0850687026977539,0.0850687026977539,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08636409789323807,0.08679588846010745,0.08636409789323807,0.08636409789323807,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08636409542128291,0.08636409542128291,0.08550050854682922,0.08550050854682922,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08679589629173279,0.08722769266299624,0.08679589629173279,0.08679589629173279,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08938661962747574,0.089818415817128,0.08938661962747574,0.08938661962747574,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08765947033116839,0.08765947033116839,0.08722767978906631,0.08722767978906631,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08722767978906631,0.08765947033116839,0.08722767978906631,0.08722767978906631,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08722767978906631,0.08722767978906631,0.08722767978906631,0.08722767978906631,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08550050604965165,0.08550050604965165,0.08463691920042038,0.08463691920042038,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08334157423584103,0.08334157423584103,0.08290977776050568,0.08290977776050568,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08075079118048888,0.08075079118048888,0.08031899482011795,0.08031899482011795,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.0798872014511157,0.0798872014511157,0.07902361452579498,0.07902361452579498,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.0772956585086828,0.0772956585086828,0.07643207162618637,0.07643207162618637,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07556848729560871,0.07556848729560871,0.07470490038394928,0.07470490038394928,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07470491299615789,0.07470491299615789,0.07384132593870163,0.07384132593870163,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07470490038394928,0.0751366967224955,0.07470490038394928,0.07470490038394928,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.0703869811365931,0.0703869811365931,0.0695233941078186,0.0695233941078186,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06563648385859677,0.06563648385859677,0.0652046874165535,0.0652046874165535,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06693262606859207,0.0673644166554084,0.06693262606859207,0.06693262606859207,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06606830650290511,0.06606830650290511,0.0656365156173706,0.0656365156173706,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06606823951005936,0.06650080829098858,0.06606823951005936,0.06606823951005936,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.0695233941078186,0.06995518473948896,0.0695233941078186,0.0695233941078186,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.0695233941078186,0.06995518473948896,0.0695233941078186,0.0695233941078186,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07384132593870163,0.07427312235014674,0.07384132593870163,0.07384132593870163,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.075136698782444,0.07556848936739519,0.075136698782444,0.075136698782444,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07211413726293785,0.07211413726293785,0.0712505504488945,0.0712505504488945,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07081876660382902,0.07081876660382902,0.07038697600364685,0.07038697600364685,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06865978023948541,0.06865978023948541,0.06822798401117325,0.06822798401117325,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06822798401117325,0.06865978023948541,0.06822798401117325,0.06822798401117325,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06865979731082916,0.06909158788106877,0.06865979731082916,0.06865979731082916,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06822796852698468,0.06822796852698468,0.06779617816209793,0.06779617816209793,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06606830650290511,0.06606830650290511,0.0656365156173706,0.0656365156173706,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06434107527919808,0.06434107527919808,0.06390928477048874,0.06390928477048874,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06304570076935909,0.06304570076935909,0.06261390447616577,0.06261390447616577,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061318525792430675,0.061318525792430675,0.06088672950863838,0.06088672950863838,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.061318520456552505,0.06175031093733856,0.061318520456552505,0.061318520456552505,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06175031512975693,0.06218211140529071,0.06175031512975693,0.06175031512975693,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.0587277669000653,0.0587277669000653,0.058295976370573044,0.058295976370573044,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05786416781654634,0.05786416781654634,0.05700058117508888,0.05700058117508888,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.057000606937374285,0.057000606937374285,0.05656881630420685,0.05656881630420685,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.05009113385890131,0.05009113385890131,0.04922754690051079,0.04922754690051079,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049659330397844315,0.050091126698027955,0.049659330397844315,0.049659330397844315,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.052250105887651443,0.05268190231167159,0.052250105887651443,0.052250105887651443,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05268188938498496,0.05311367993762146,0.05268188938498496,0.05268188938498497,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05268188938498496,0.05311367993762146,0.05268188938498496,0.05268188938498497,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05700058117508888,0.057432377378533205,0.05700058117508888,0.05700058117508888,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05872778967022896,0.0595913768294792,0.05872778967022896,0.05872778967022896,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.0587277669000653,0.0587277669000653,0.058295976370573044,0.058295976370573044,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06175031512975693,0.06261390191539233,0.06175031512975693,0.06175031512975693,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06390928477048874,0.06434107527919808,0.06390928477048874,0.06390928477048874,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06434109061956406,0.06520467760831347,0.06434109061956406,0.06434109061956406,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06650082767009735,0.06693262400906039,0.06650082767009735,0.06650082767009735,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06650082767009735,0.06736441458259043,0.06650082767009735,0.06650082767009735,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06304570076935909,0.06304570076935909,0.06261390447616577,0.06261390447616577,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06390928477048874,0.06434107527919808,0.06390928477048874,0.06390928477048874,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06347748591523181,0.06347748591523181,0.0630456954240799,0.0630456954240799,36467200,0.0,0.0
